county,fips,state,all_cause
Lawrence County,39087,Ohio,1069.07334424905
Licking County,39089,Ohio,878.121928724342
Logan County,39091,Ohio,933.480619034703
Lorain County,39093,Ohio,824.980715812916
Lucas County,39095,Ohio,921.125114777875
Madison County,39097,Ohio,912.305170064964
Mahoning County,39099,Ohio,893.909181854965
Marion County,39101,Ohio,935.976426437656
Medina County,39103,Ohio,745.743237393356
Meigs County,39105,Ohio,1006.166179145
Mercer County,39107,Ohio,781.170956133969
Miami County,39109,Ohio,819.525577722201
Monroe County,39111,Ohio,904.667557430333
Montgomery County,39113,Ohio,916.001100590236
Morgan County,39115,Ohio,868.03547118653
Morrow County,39117,Ohio,837.083572657887
Muskingum County,39119,Ohio,929.276640381398
Noble County,39121,Ohio,673.083751645933
Ottawa County,39123,Ohio,785.372499086251
Paulding County,39125,Ohio,844.379827644877
Perry County,39127,Ohio,969.398832697248
Pickaway County,39129,Ohio,906.727057705965
Pike County,39131,Ohio,1036.94622889697
Portage County,39133,Ohio,827.120781913219
Preble County,39135,Ohio,926.519852544779
Putnam County,39137,Ohio,753.889721516375
Richland County,39139,Ohio,874.894449900792
Ross County,39141,Ohio,1021.51422377049
Sandusky County,39143,Ohio,863.189481055777
Scioto County,39145,Ohio,1084.34058678511
Seneca County,39147,Ohio,861.760847989248
Shelby County,39149,Ohio,806.424884338088
Stark County,39151,Ohio,833.232936271503
Summit County,39153,Ohio,869.748017360839
Trumbull County,39155,Ohio,894.309899325197
Tuscarawas County,39157,Ohio,808.643284331113
Union County,39159,Ohio,812.993744868787
Van Wert County,39161,Ohio,823.621939044099
Vinton County,39163,Ohio,1052.52542438562
Warren County,39165,Ohio,792.895866804708
Washington County,39167,Ohio,902.672798940437
Wayne County,39169,Ohio,816.740422776004
Williams County,39171,Ohio,810.357364183394
Wood County,39173,Ohio,804.482323187397
Wyandot County,39175,Ohio,819.535313593705
Adair County,40001,Oklahoma,1130.62790431961
Alfalfa County,40003,Oklahoma,846.039405222618
Atoka County,40005,Oklahoma,977.290612468236
Beaver County,40007,Oklahoma,800.764897654323
Beckham County,40009,Oklahoma,1156.24226787556
Blaine County,40011,Oklahoma,1033.02965640629
Bryan County,40013,Oklahoma,1016.17195948077
Caddo County,40015,Oklahoma,1152.56339275723
Canadian County,40017,Oklahoma,860.468310933783
Carter County,40019,Oklahoma,1169.72668949934
Cherokee County,40021,Oklahoma,1037.70683290993
Choctaw County,40023,Oklahoma,1174.65325155058
Cimarron County,40025,Oklahoma,898.451897892392
Cleveland County,40027,Oklahoma,824.210945381383
Coal County,40029,Oklahoma,1105.1169948026
Comanche County,40031,Oklahoma,996.611677036038
Cotton County,40033,Oklahoma,1077.56007380887
Craig County,40035,Oklahoma,1097.08778880219
Creek County,40037,Oklahoma,1054.48085961657
Custer County,40039,Oklahoma,1018.33052712446
Delaware County,40041,Oklahoma,969.838254971391
Dewey County,40043,Oklahoma,1121.38613986227
Ellis County,40045,Oklahoma,887.361297247631
Garfield County,40047,Oklahoma,958.965251577111
Garvin County,40049,Oklahoma,1147.74219604197
Grady County,40051,Oklahoma,1026.64604066776
Grant County,40053,Oklahoma,940.808453401719
Greer County,40055,Oklahoma,1004.63783137511
Harmon County,40057,Oklahoma,1039.83180245378
Harper County,40059,Oklahoma,977.631550429081
Haskell County,40061,Oklahoma,1035.80183888204
Hughes County,40063,Oklahoma,1126.0571911284
Jackson County,40065,Oklahoma,1044.69029812333
Jefferson County,40067,Oklahoma,1219.76696430353
Johnston County,40069,Oklahoma,1146.55240368709
Kay County,40071,Oklahoma,1012.18525362369
Kingfisher County,40073,Oklahoma,930.784685078037
Kiowa County,40075,Oklahoma,1248.07539328595
Latimer County,40077,Oklahoma,969.181265864122
Le Flore County,40079,Oklahoma,1110.87856964502
Lincoln County,40081,Oklahoma,1025.67623986904
Logan County,40083,Oklahoma,827.670397018268
Love County,40085,Oklahoma,998.018804588796
McClain County,40087,Oklahoma,1000.66017158154
McCurtain County,40089,Oklahoma,1173.11772526218
McIntosh County,40091,Oklahoma,1054.59846983506
Major County,40093,Oklahoma,879.279647316205
Marshall County,40095,Oklahoma,971.812378295127
Mayes County,40097,Oklahoma,1021.6259110719
Murray County,40099,Oklahoma,1141.80680229643
Muskogee County,40101,Oklahoma,1127.61074164192
Noble County,40103,Oklahoma,934.551813127715
Nowata County,40105,Oklahoma,966.148560400086
Okfuskee County,40107,Oklahoma,1203.889014406
Oklahoma County,40109,Oklahoma,984.402438474791
Okmulgee County,40111,Oklahoma,1087.90820600636
Osage County,40113,Oklahoma,832.86755821213
Ottawa County,40115,Oklahoma,1126.6566761049
Pawnee County,40117,Oklahoma,1079.42784830586
Payne County,40119,Oklahoma,838.805708547414
Pittsburg County,40121,Oklahoma,1082.61757227079
Pontotoc County,40123,Oklahoma,1086.8897462188
Pottawatomie County,40125,Oklahoma,1085.14749985129
Pushmataha County,40127,Oklahoma,1094.9449949061
Roger Mills County,40129,Oklahoma,865.540582205027
Rogers County,40131,Oklahoma,918.046725361637
Seminole County,40133,Oklahoma,1178.58419416877
Sequoyah County,40135,Oklahoma,1105.60586101694
Stephens County,40137,Oklahoma,1051.69787400215
Texas County,40139,Oklahoma,876.026471841266
Tillman County,40141,Oklahoma,1049.90522428369
Tulsa County,40143,Oklahoma,936.42012625545
Wagoner County,40145,Oklahoma,885.036752014566
Washington County,40147,Oklahoma,876.611123493448
Washita County,40149,Oklahoma,954.454994982481
Woods County,40151,Oklahoma,933.002573828263
Woodward County,40153,Oklahoma,949.960027910347
Baker County,41001,Oregon,832.412892473603
Benton County,41003,Oregon,630.041819490125
Clackamas County,41005,Oregon,715.899799230214
Clatsop County,41007,Oregon,836.729408524462
Columbia County,41009,Oregon,819.276416249105
Coos County,41011,Oregon,929.49762880254
Crook County,41013,Oregon,779.330358280076
Curry County,41015,Oregon,897.570895528919
Deschutes County,41017,Oregon,687.762748787407
Douglas County,41019,Oregon,854.548788904027
Gilliam County,41021,Oregon,676.494993812584
Grant County,41023,Oregon,724.819998084267
Harney County,41025,Oregon,824.173339275686
Hood River County,41027,Oregon,723.608002185497
Jackson County,41029,Oregon,793.098727828237
Jefferson County,41031,Oregon,894.579346141322
Josephine County,41033,Oregon,885.983549046766
Klamath County,41035,Oregon,922.228217674853
Lake County,41037,Oregon,819.389854479519
Lane County,41039,Oregon,786.458199351167
Lincoln County,41041,Oregon,828.980061808884
Linn County,41043,Oregon,877.154202149362
Malheur County,41045,Oregon,825.999273816369
Marion County,41047,Oregon,793.641054502549
Morrow County,41049,Oregon,760.423862460069
Multnomah County,41051,Oregon,785.872087470063
Polk County,41053,Oregon,691.277471524309
Sherman County,41055,Oregon,670.171085105663
Tillamook County,41057,Oregon,787.376133725373
Umatilla County,41059,Oregon,817.080436164635
Union County,41061,Oregon,778.613095649701
Wallowa County,41063,Oregon,709.49293432783
Wasco County,41065,Oregon,871.214208317581
Washington County,41067,Oregon,639.353489923409
Wheeler County,41069,Oregon,731.866987959933
Yamhill County,41071,Oregon,761.462318971696
Adams County,42001,Pennsylvania,764.546777854972
Allegheny County,42003,Pennsylvania,818.695683226963
Armstrong County,42005,Pennsylvania,852.987392095435
Beaver County,42007,Pennsylvania,841.980176075915
Bedford County,42009,Pennsylvania,781.869502842452
Berks County,42011,Pennsylvania,755.972179075223
Blair County,42013,Pennsylvania,867.015661457549
Bradford County,42015,Pennsylvania,825.986582861647
Bucks County,42017,Pennsylvania,724.483849861253
Butler County,42019,Pennsylvania,793.627564424729
Cambria County,42021,Pennsylvania,837.14686733789
Cameron County,42023,Pennsylvania,767.205828715923
Carbon County,42025,Pennsylvania,890.33795986405
Centre County,42027,Pennsylvania,634.64913844106
Chester County,42029,Pennsylvania,671.873517416627
Clarion County,42031,Pennsylvania,867.99493517787
Clearfield County,42033,Pennsylvania,820.923275429022
Clinton County,42035,Pennsylvania,826.194357908154
Columbia County,42037,Pennsylvania,809.140679312397
Crawford County,42039,Pennsylvania,884.539915740662
Cumberland County,42041,Pennsylvania,729.563612846134
Dauphin County,42043,Pennsylvania,797.206333011183
Delaware County,42045,Pennsylvania,801.351622772475
Elk County,42047,Pennsylvania,790.186701540664
Erie County,42049,Pennsylvania,837.684317698114
Fayette County,42051,Pennsylvania,918.082411746544
Forest County,42053,Pennsylvania,974.335686508747
Franklin County,42055,Pennsylvania,747.115739066827
Fulton County,42057,Pennsylvania,797.659950362109
Greene County,42059,Pennsylvania,915.097898285851
Huntingdon County,42061,Pennsylvania,778.822312172642
Indiana County,42063,Pennsylvania,801.33391742363
Jefferson County,42065,Pennsylvania,865.73078058491
Juniata County,42067,Pennsylvania,737.609116394728
Lackawanna County,42069,Pennsylvania,877.905851433758
Lancaster County,42071,Pennsylvania,717.674947513804
Lawrence County,42073,Pennsylvania,845.700648830776
Lebanon County,42075,Pennsylvania,741.777469719519
